calculated_host_listings_count,availability_365,neighbourhood_n,room_type_n,price
0.3333333333333333,0.0027397260273972603,0.0,0.0,70
0.0,0.8164383561643835,0.40454545454545454,0.5,165
0.0,0.030136986301369864,0.07727272727272727,0.5,130
0.0,0.9945205479452055,0.01818181818181818,0.5,250
0.0,0.0,0.20454545454545453,0.5,139
0.0,0.0,0.013636363636363636,0.5,110
0.0,0.0,0.031818181818181815,0.0,140
0.0,0.3315068493150685,0.13636363636363635,0.5,170
0.0,0.0273972602739726,0.06363636363636363,0.5,195
0.3333333333333333,0.4547945205479452,0.10454545454545454,0.5,250
0.6666666666666667,0.9972602739726028,0.02727272727272727,0.0,45
0.3333333333333333,0.1863013698630137,0.09545454545454544,0.0,43
0.6666666666666667,0.7890410958904109,0.02727272727272727,0.0,72
0.3333333333333333,0.0,0.05454545454545454,0.0,59
0.0,0.0,0.05454545454545454,0.5,200
0.0,0.0,0.12727272727272726,0.5,139
0.0,0.1095890410958904,0.2681818181818182,0.0,100
0.0,0.24657534246575344,0.6318181818181818,0.0,90
0.0,0.0684931506849315,0.1318181818181818,0.5,499
0.3333333333333333,0.6410958904109589,0.02727272727272727,0.5,105
0.6666666666666667,0.0,0.08636363636363636,0.0,90
0.0,0.0,0.5136363636363636,0.5,150
0.0,0.14794520547945206,0.05454545454545454,0.0,70
0.0,0.0,0.10909090909090909,0.0,60
0.3333333333333333,0.9972602739726028,0.09999999999999999,0.0,450
0.0,0.016438356164383564,0.3409090909090909,0.5,85
0.0,0.0,0.10454545454545454,0.5,115
1.0,0.12328767123287672,0.00909090909090909,0.5,115
0.0,0.016438356164383564,0.049999999999999996,0.5,140
0.0,0.0,0.00909090909090909,0.0,60
0.3333333333333333,0.9397260273972603,0.013636363636363636,0.5,89
0.0,0.6575342465753424,0.10454545454545454,0.5,95
0.3333333333333333,0.4328767123287671,0.05454545454545454,0.5,165
0.6666666666666667,0.9972602739726028,0.02727272727272727,0.0,140
0.0,0.4904109589041096,0.08636363636363636,0.5,125
0.0,0.06027397260273973,0.00909090909090909,0.5,150
0.0,0.12602739726027398,0.022727272727272728,0.0,150
0.0,0.947945205479452,0.5045454545454545,0.5,120
0.0,0.4904109589041096,0.02727272727272727,0.0,56
0.0,0.0,0.05454545454545454,0.0,75
0.0,0.3452054794520548,0.05454545454545454,0.5,174
0.6666666666666667,0.2958904109589041,0.42727272727272725,0.0,60
0.6666666666666667,0.7561643835616438,0.7181818181818181,0.0,49
0.0,0.0,0.02727272727272727,0.0,35
0.0,0.0,0.00909090909090909,0.0,100
1.0,0.0,0.09999999999999999,0.0,90
0.0,0.0,0.11818181818181818,0.5,145
0.0,0.9342465753424658,0.11363636363636363,0.0,72
0.0,0.0,0.02727272727272727,0.5,101
0.0,0.936986301369863,0.24545454545454545,0.0,60
0.0,0.9808219178082191,0.10454545454545454,0.0,100
0.0,0.0,0.11818181818181818,1.0,800
0.0,0.0,0.2545454545454545,0.0,65
0.3333333333333333,0.3506849315068493,0.05454545454545454,0.5,175
0.0,0.810958904109589,0.35,0.5,375
0.6666666666666667,0.4876712328767123,0.01818181818181818,0.0,80
0.3333333333333333,0.17534246575342466,0.05454545454545454,0.5,250
0.6666666666666667,0.1178082191780822,0.00909090909090909,0.5,200
0.0,0.0,0.5727272727272728,0.5,75
0.0,0.2273972602739726,0.08636363636363636,0.5,90
1.0,0.3095890410958904,0.00909090909090909,0.5,150
0.0,0.0,0.06818181818181818,0.5,90
0.0,0.0,0.031818181818181815,0.0,150
0.0,0.0,0.15,0.5,170
0.0,0.23835616438356164,0.12727272727272726,0.5,350
0.0,0.0,0.00909090909090909,0.0,65
0.3333333333333333,1.0,0.19545454545454544,0.0,300
0.0,0.0,0.06363636363636363,0.0,100
0.0,0.0,0.20454545454545453,0.0,55
0.0,0.0,0.01818181818181818,0.0,50
0.0,0.9123287671232877,0.2863636363636364,0.0,65
0.0,0.9945205479452055,0.022727272727272728,0.0,205
0.0,0.024657534246575342,0.07272727272727272,0.5,140
0.0,0.0,0.05454545454545454,0.0,65
0.0,0.0,0.09090909090909091,0.5,120
0.0,0.0,0.05454545454545454,0.0,46
0.3333333333333333,0.016438356164383564,0.05454545454545454,0.5,184
0.0,0.0,0.03636363636363636,0.5,155
0.0,0.0,0.09545454545454544,0.0,70
0.6666666666666667,0.4849315068493151,0.45454545454545453,0.0,55
0.0,0.1726027397260274,0.2772727272727273,0.5,75
0.0,0.0,0.19999999999999998,0.0,50
0.0,0.0,0.013636363636363636,0.0,60
0.0,0.9671232876712329,0.1409090909090909,0.0,79
0.0,0.0,0.06818181818181818,0.5,90
0.0,0.8301369863013699,0.11818181818181818,0.5,189
0.0,0.0,0.17272727272727273,0.5,200
0.0,0.0,0.03636363636363636,0.5,380
0.0,0.0,0.09545454545454544,0.0,65
0.0,0.7835616438356164,0.031818181818181815,0.0,105
0.0,0.4876712328767123,0.95,0.5,670
0.0,0.10410958904109589,0.05454545454545454,0.5,180
0.0,0.0,0.11363636363636363,0.0,135
0.0,0.22465753424657534,0.05909090909090909,0.5,300
0.0,0.0958904109589041,0.00909090909090909,0.5,137
0.0,0.0,0.09090909090909091,0.5,140
0.0,0.25205479452054796,0.05454545454545454,0.5,289
0.0,0.0,0.00909090909090909,0.5,95
0.0,0.0,0.43636363636363634,0.0,85
0.0,0.0,0.02727272727272727,0.0,100
0.0,0.40821917808219177,0.12727272727272726,0.5,243
0.6666666666666667,0.9589041095890412,0.23636363636363636,0.0,295
0.3333333333333333,0.09041095890410959,0.02727272727272727,0.0,60
0.0,0.663013698630137,0.03636363636363636,0.5,210
0.0,0.0,0.3318181818181818,0.5,45
0.0,0.0,0.01818181818181818,0.5,105
0.0,0.0,0.06363636363636363,0.5,175
0.0,0.0,0.10909090909090909,0.0,60
0.0,0.2191780821917808,0.3045454545454545,0.5,90
1.0,0.3863013698630137,0.00909090909090909,0.0,95
0.0,0.9232876712328767,0.01818181818181818,0.5,200
0.6666666666666667,0.08493150684931507,0.22272727272727272,0.0,55
0.0,0.9643835616438357,0.05454545454545454,0.5,650
0.0,0.2,0.05909090909090909,0.5,180
0.0,0.0,0.09999999999999999,0.0,180
0.0,0.021917808219178082,0.00909090909090909,0.5,122
0.3333333333333333,0.0,0.05454545454545454,0.0,60
0.0,0.0,0.11818181818181818,0.5,120
0.6666666666666667,0.0,0.0,0.5,84
1.0,0.936986301369863,0.8227272727272726,0.5,450
0.0,0.0958904109589041,0.13636363636363635,0.5,150
0.0,0.0,0.09090909090909091,0.0,60
0.3333333333333333,0.24383561643835616,0.4318181818181818,0.0,50
0.3333333333333333,0.09863013698630137,0.05454545454545454,0.5,135
0.0,0.0,0.09090909090909091,0.0,55
1.0,0.9232876712328767,0.09545454545454544,0.0,57
0.0,0.0958904109589041,0.02727272727272727,0.0,45
0.0,0.0,0.00909090909090909,0.5,95
0.6666666666666667,0.0273972602739726,0.20454545454545453,0.0,75
0.0,0.9917808219178083,0.00909090909090909,0.0,65
0.0,0.19452054794520549,0.031818181818181815,0.5,250
0.0,0.0136986301369863,0.13636363636363635,0.0,90
0.0,0.4054794520547945,0.004545454545454545,0.5,145
0.0,0.0,0.031818181818181815,0.0,125
0.3333333333333333,0.5095890410958904,0.38636363636363635,0.0,70
0.3333333333333333,0.09041095890410959,0.05454545454545454,0.0,100
0.0,0.0,0.15,0.5,155
0.0,0.44931506849315067,0.031818181818181815,0.5,330
0.0,0.715068493150685,0.031818181818181815,0.5,400
0.0,0.5780821917808219,0.02727272727272727,0.5,180
0.0,0.0,0.01818181818181818,0.0,67
0.0,0.0,0.07272727272727272,0.5,200
0.0,0.0,0.2545454545454545,0.0,55
0.0,0.10410958904109589,0.2545454545454545,0.0,50
0.0,0.8904109589041096,0.34545454545454546,0.5,99
0.0,0.589041095890411,0.11363636363636363,0.0,130
0.0,0.0,0.02727272727272727,0.5,116
0.0,0.452054794520548,0.06818181818181818,0.5,150
0.0,0.0,0.13636363636363635,0.5,79
0.3333333333333333,0.0,0.07272727272727272,0.0,120
0.3333333333333333,0.16164383561643836,0.24545454545454545,0.5,425
0.0,0.0,0.049999999999999996,0.5,95
1.0,0.1917808219178082,0.3,0.0,44
0.0,0.0,0.09545454545454544,0.0,70
0.0,0.8602739726027397,0.42727272727272725,0.5,75
0.0,0.016438356164383564,0.12272727272727273,0.5,107
0.0,0.4931506849315069,0.20909090909090908,0.0,88
0.0,0.0,0.1409090909090909,0.5,156
0.6666666666666667,0.9287671232876712,0.06818181818181818,0.0,45
0.0,0.03287671232876713,0.05454545454545454,0.0,100
0.0,0.0,0.06818181818181818,0.0,60
0.0,0.4657534246575343,0.4318181818181818,0.5,60
0.0,0.18356164383561643,0.5318181818181817,0.0,38
0.0,0.9972602739726028,0.35909090909090907,0.5,750
0.6666666666666667,0.5972602739726027,0.02727272727272727,0.0,80
0.0,0.6,0.35909090909090907,0.5,100
0.0,0.8931506849315068,0.13636363636363635,0.0,80
0.0,0.0,0.08636363636363636,0.5,180
1.0,0.8904109589041096,0.3818181818181818,0.0,40
0.0,0.0,0.03636363636363636,0.5,90
0.0,0.9260273972602739,0.02727272727272727,0.0,60
0.0,0.010958904109589041,0.39545454545454545,0.0,99
0.6666666666666667,0.0,0.02727272727272727,0.0,65
0.0,0.0,0.00909090909090909,0.0,36
0.0,0.1178082191780822,0.02727272727272727,0.0,80
0.0,0.03561643835616438,0.013636363636363636,0.5,400
0.0,0.0,0.10909090909090909,0.0,40
0.3333333333333333,0.4301369863013699,0.09090909090909091,0.0,50
0.0,0.0,0.06818181818181818,0.5,89
0.3333333333333333,0.0,0.05909090909090909,0.0,95
0.0,0.0,0.05909090909090909,0.5,150
0.0,0.6191780821917808,0.031818181818181815,0.5,125
0.0,0.5671232876712329,0.1318181818181818,0.5,131
0.6666666666666667,0.20821917808219179,0.46818181818181814,0.0,70
0.0,0.0,0.05909090909090909,0.0,130
0.0,1.0,0.17272727272727273,0.5,300
0.0,0.4684931506849315,0.03636363636363636,0.0,128
0.0,0.0,0.08636363636363636,0.5,300
0.0,0.1589041095890411,0.12727272727272726,0.5,125
0.0,0.0,0.07272727272727272,0.5,65
0.0,1.0,0.09545454545454544,0.0,120
0.0,0.9178082191780822,0.05454545454545454,0.5,280
0.0,0.0,0.11818181818181818,0.5,135
0.0,0.030136986301369864,0.06818181818181818,0.0,80
1.0,0.008219178082191782,0.004545454545454545,0.5,315
0.6666666666666667,0.24657534246575344,0.24545454545454545,0.0,53
0.3333333333333333,0.5835616438356165,0.02727272727272727,0.5,345
0.0,0.1863013698630137,0.01818181818181818,0.0,78
0.0,0.7589041095890411,0.12727272727272726,0.5,800
0.0,0.7397260273972602,0.031818181818181815,0.5,225
0.0,0.3424657534246575,0.12272727272727273,0.5,1250
0.0,0.0,0.2545454545454545,0.0,60
0.0,0.0,0.00909090909090909,0.0,85
0.0,0.7178082191780822,0.12272727272727273,0.5,850
0.0,0.1095890410958904,0.05454545454545454,0.0,57
0.6666666666666667,0.24383561643835616,0.6681818181818181,0.0,90
0.3333333333333333,0.9452054794520548,0.00909090909090909,0.0,40
0.0,0.0,0.04090909090909091,0.5,290
0.0,0.4904109589041096,0.509090909090909,0.5,115
0.0,0.0,0.022727272727272728,0.5,144
0.0,0.9808219178082191,0.12727272727272726,0.5,190
0.0,0.1780821917808219,0.3227272727272727,0.0,149
0.0,0.0,0.2545454545454545,0.5,120
0.3333333333333333,0.7123287671232876,0.2318181818181818,0.0,80
0.0,0.0,0.02727272727272727,0.0,55
0.0,0.06301369863013699,0.06818181818181818,0.5,99
0.3333333333333333,0.0,0.00909090909090909,0.0,41
0.0,0.08767123287671233,0.08636363636363636,0.5,180
0.0,0.0,0.03636363636363636,0.5,150
0.0,0.4904109589041096,0.5727272727272728,0.0,35
0.0,0.9835616438356164,0.7045454545454545,0.5,219
0.0,0.24657534246575344,0.35909090909090907,0.5,130
0.6666666666666667,0.7589041095890411,0.11818181818181818,0.0,130
0.0,0.7808219178082192,0.02727272727272727,0.0,105
0.0,0.2493150684931507,0.02727272727272727,0.0,79
0.0,0.0821917808219178,0.06818181818181818,0.0,45
0.0,0.2410958904109589,0.05454545454545454,0.5,155
0.3333333333333333,0.24657534246575344,0.20909090909090908,0.0,75
0.0,0.13972602739726028,0.21818181818181817,0.5,295
0.0,0.23287671232876714,0.10454545454545454,0.5,80
0.0,0.9315068493150686,0.09545454545454544,0.0,37
0.0,0.0,0.45909090909090905,0.0,225
0.0,0.0,0.3090909090909091,0.5,170
0.0,0.0,0.12727272727272726,0.5,150
1.0,0.9506849315068493,0.16818181818181818,0.0,70
0.0,0.18904109589041096,0.06818181818181818,0.0,100
1.0,0.3506849315068493,0.00909090909090909,0.0,48
0.0,0.0,0.12272727272727273,0.5,100
0.6666666666666667,0.18082191780821918,0.05909090909090909,0.0,110
0.0,0.10136986301369863,0.02727272727272727,0.5,83
0.0,0.0,0.17272727272727273,0.5,120
0.0,0.947945205479452,0.031818181818181815,0.5,300
0.0,0.010958904109589041,0.08636363636363636,0.5,130
0.3333333333333333,0.0,0.05909090909090909,0.0,45
0.0,0.46301369863013697,0.004545454545454545,0.0,350
0.0,0.0,0.35909090909090907,0.0,70
0.6666666666666667,0.473972602739726,0.05454545454545454,0.0,66
0.0,0.0,0.09545454545454544,0.0,33
0.0,0.0,0.11818181818181818,0.5,220
0.0,0.8410958904109589,0.24545454545454545,0.5,97
0.0,0.0,0.2545454545454545,0.0,60
0.0,0.0,0.13636363636363635,0.5,80
0.0,0.005479452054794521,0.03636363636363636,0.5,125
0.0,0.0,0.45909090909090905,0.5,200
0.0,0.0,0.03636363636363636,0.5,145
0.6666666666666667,0.0,0.09090909090909091,0.0,44
0.0,0.9753424657534246,0.09999999999999999,0.5,109
0.3333333333333333,0.6986301369863014,0.00909090909090909,0.5,115
0.0,1.0,0.39545454545454545,0.5,250
0.0,0.3643835616438356,0.11363636363636363,0.5,160
0.3333333333333333,0.0,0.09090909090909091,0.5,115
0.3333333333333333,0.8465753424657534,0.07272727272727272,0.5,260
0.0,0.8958904109589041,0.4818181818181818,0.5,190
0.0,0.09863013698630137,0.08636363636363636,0.5,200
0.0,0.10136986301369863,0.02727272727272727,0.0,80
0.0,0.29863013698630136,0.05454545454545454,0.5,308
0.3333333333333333,0.0,0.10909090909090909,0.0,100
0.0,0.0,0.09545454545454544,0.5,125
0.0,1.0,0.03636363636363636,0.0,425
0.3333333333333333,0.3863013698630137,0.3409090909090909,0.5,95
0.0,0.0,0.10909090909090909,0.0,60
0.0,0.038356164383561646,0.08636363636363636,0.0,95
0.0,0.0,0.10454545454545454,0.5,140
0.0,0.010958904109589041,0.02727272727272727,0.5,300
0.0,0.0,0.10454545454545454,0.0,77
0.0,0.0,0.09999999999999999,0.0,65
0.3333333333333333,0.34794520547945207,0.02727272727272727,0.0,50
0.0,0.4383561643835616,0.02727272727272727,0.5,100
0.0,1.0,0.05454545454545454,0.5,250
0.3333333333333333,0.1095890410958904,0.24545454545454545,0.0,75
0.0,0.0,0.11818181818181818,0.5,160
0.3333333333333333,0.0,0.06818181818181818,0.0,38
0.0,0.8054794520547945,0.02727272727272727,0.0,60
0.0,0.06301369863013699,0.09090909090909091,0.0,75
0.0,0.4547945205479452,0.5136363636363636,0.5,325
0.6666666666666667,0.0,0.3818181818181818,0.0,45
0.3333333333333333,0.30684931506849317,0.031818181818181815,0.5,209
0.0,0.0,0.12727272727272726,0.5,110
0.0,0.0,0.23636363636363636,0.5,149
0.0,0.0,0.02727272727272727,0.5,120
0.0,0.4931506849315069,0.3136363636363636,0.5,100
0.0,0.915068493150685,0.8954545454545454,0.5,180
0.0,0.08767123287671233,0.06363636363636363,0.5,100
0.0,0.0,0.049999999999999996,0.5,200
0.0,0.0,0.00909090909090909,0.5,250
0.0,0.9534246575342465,0.08636363636363636,0.5,316
0.0,0.0,0.12727272727272726,0.5,150
0.0,0.0,0.17727272727272728,0.5,140
0.6666666666666667,0.0,0.02727272727272727,0.5,95
0.0,0.0,0.2318181818181818,0.0,47
0.0,0.0,0.20454545454545453,0.5,110
0.0,0.9726027397260274,0.09545454545454544,0.5,85
0.0,0.4575342465753425,0.045454545454545456,0.5,105
0.0,0.0,0.3227272727272727,0.5,240
0.0,0.0,0.05454545454545454,0.0,95
0.0,0.4821917808219178,0.44545454545454544,0.0,39
0.0,0.0,0.3227272727272727,0.0,155
0.0,0.8191780821917808,0.004545454545454545,0.5,120
0.6666666666666667,0.9178082191780822,0.35,0.5,339
0.3333333333333333,0.9095890410958904,0.09545454545454544,0.0,99
0.3333333333333333,0.18082191780821918,0.05454545454545454,0.5,245
0.0,0.6520547945205479,0.08181818181818182,0.0,79
0.0,0.5753424657534246,0.08636363636363636,0.5,299
0.0,0.0,0.004545454545454545,0.5,295
0.0,0.8082191780821918,0.02727272727272727,0.5,130
0.0,0.0,0.05454545454545454,0.5,240
0.0,0.0273972602739726,0.03636363636363636,0.5,180
0.0,0.8383561643835616,0.8954545454545454,0.5,99
0.0,0.0,0.10454545454545454,0.0,110
0.0,0.7945205479452054,0.09545454545454544,0.0,65
0.0,0.09863013698630137,0.5318181818181817,0.0,58
0.0,0.4657534246575343,0.05454545454545454,0.5,250
0.0,0.7671232876712328,0.07272727272727272,0.5,178
0.0,0.0,0.06818181818181818,0.5,210
0.0,0.18082191780821918,0.12727272727272726,0.5,1000
0.0,0.6273972602739726,0.03636363636363636,0.5,285
0.0,0.9972602739726028,0.09090909090909091,0.0,99
0.6666666666666667,0.0958904109589041,0.5772727272727273,0.0,55
0.0,0.0,0.07272727272727272,0.5,95
0.0,0.0,0.09090909090909091,0.0,45
0.0,0.0,0.06818181818181818,0.5,225
0.0,0.5397260273972603,0.03636363636363636,0.0,91
0.0,0.0958904109589041,0.049999999999999996,0.5,400
0.3333333333333333,0.43561643835616437,0.02727272727272727,0.5,110
0.3333333333333333,0.6684931506849315,0.00909090909090909,0.5,400
0.0,0.1780821917808219,0.09090909090909091,0.0,100
0.3333333333333333,0.7753424657534247,0.2545454545454545,0.0,45
0.6666666666666667,0.4438356164383562,0.3181818181818182,0.0,135
0.6666666666666667,0.4931506849315069,0.38636363636363635,0.0,55
0.3333333333333333,0.0,0.10454545454545454,0.5,175
0.6666666666666667,0.09315068493150686,0.45454545454545453,0.0,39
0.3333333333333333,0.0,0.09999999999999999,0.0,45
0.0,0.3561643835616438,0.40909090909090906,0.5,136
0.0,0.7013698630136986,0.10454545454545454,0.5,692
0.0,0.0,0.06363636363636363,0.5,800
0.0,0.0958904109589041,0.05454545454545454,0.0,75
0.0,0.0,0.03636363636363636,0.5,120
0.0,0.0,0.05454545454545454,0.5,120
0.3333333333333333,0.9780821917808219,0.02727272727272727,0.5,175
0.0,0.0,0.06363636363636363,0.5,175
0.0,0.0,0.2545454545454545,0.0,50
0.0,0.0,0.02727272727272727,0.5,145
0.0,0.18356164383561643,0.09545454545454544,0.0,80
0.0,0.03287671232876713,0.2545454545454545,0.5,80
0.0,0.0027397260273972603,0.045454545454545456,0.5,179
0.0,0.4328767123287671,0.013636363636363636,0.5,175
0.0,0.0,0.14545454545454545,0.0,64
0.0,0.0,0.07727272727272727,0.5,150
0.0,0.0,0.05454545454545454,0.5,90
0.0,0.0,0.10909090909090909,0.5,100
0.3333333333333333,0.0,0.6954545454545454,0.0,45
0.0,0.09041095890410959,0.11818181818181818,0.0,133
0.0,0.16986301369863013,0.24545454545454545,0.5,150
0.0,0.0,0.1318181818181818,0.5,110
0.0,0.2136986301369863,0.00909090909090909,0.5,250
0.0,0.8931506849315068,0.02727272727272727,0.5,175
0.6666666666666667,0.30684931506849317,0.03636363636363636,0.0,90
1.0,0.11506849315068493,0.24545454545454545,0.0,35
0.6666666666666667,0.008219178082191782,0.00909090909090909,0.0,65
0.0,0.0,0.09090909090909091,0.5,114
0.0,0.1643835616438356,0.02727272727272727,0.0,67
0.3333333333333333,0.7589041095890411,0.02727272727272727,0.5,135
0.0,0.0,0.05454545454545454,0.0,85
0.3333333333333333,0.0,0.5227272727272727,0.0,59
0.0,0.2219178082191781,0.05454545454545454,0.5,160
0.0,0.0,0.004545454545454545,0.0,300
0.0,0.0,0.08636363636363636,0.5,295
0.0,0.043835616438356165,0.12727272727272726,0.5,115
0.3333333333333333,0.0,0.049999999999999996,0.0,125
0.6666666666666667,0.0,0.06818181818181818,0.0,54
0.0,0.0,0.12727272727272726,0.5,650
0.0,0.2273972602739726,0.02727272727272727,0.0,60
0.3333333333333333,0.0027397260273972603,0.1318181818181818,0.0,225
0.0,0.12876712328767123,0.09090909090909091,0.0,130
0.0,0.0,0.16818181818181818,0.5,350
0.0,0.0,0.3045454545454545,0.0,69
0.0,0.0,0.2545454545454545,0.5,100
0.0,0.0,0.049999999999999996,0.5,350
0.0,0.5150684931506849,0.03636363636363636,0.0,90
0.0,0.0,0.6136363636363636,0.5,69
0.0,0.0,0.05454545454545454,0.5,66
0.0,0.0,0.12272727272727273,0.0,50
0.0,0.0,0.03636363636363636,0.5,100
0.6666666666666667,0.0,0.03636363636363636,0.0,80
0.0,0.0,0.36818181818181817,0.0,65
0.3333333333333333,0.2876712328767123,0.12727272727272726,0.5,120
0.0,0.1178082191780822,0.12727272727272726,0.5,260
0.0,1.0,0.004545454545454545,0.0,895
0.0,0.2273972602739726,0.19545454545454544,1.0,299
0.3333333333333333,0.0,0.02727272727272727,0.0,70
0.0,0.0,0.23636363636363636,0.5,140
0.0,0.0,0.09545454545454544,0.0,60
0.0,0.0,0.09090909090909091,0.0,60
0.0,0.0,0.05454545454545454,0.0,65
0.0,0.3506849315068493,0.004545454545454545,0.0,70
0.6666666666666667,0.473972602739726,0.5727272727272728,0.0,75
0.6666666666666667,0.021917808219178082,0.7136363636363636,0.5,190
0.0,0.4876712328767123,0.2909090909090909,0.0,150
1.0,0.5178082191780822,0.02727272727272727,0.0,200
0.0,0.0410958904109589,0.05909090909090909,0.5,145
0.3333333333333333,0.0,0.2545454545454545,0.0,95
0.0,0.336986301369863,0.08636363636363636,0.5,275
0.0,0.1506849315068493,0.09545454545454544,0.0,85
0.0,0.0,0.11363636363636363,0.5,99
0.0,0.0136986301369863,0.1318181818181818,0.5,230
0.0,0.0,0.03636363636363636,0.5,125
0.0,0.08493150684931507,0.09545454545454544,0.5,100
0.0,0.0,0.02727272727272727,0.0,55
0.0,0.0,0.20454545454545453,0.0,70
0.0,0.3315068493150685,0.004545454545454545,0.5,149
0.0,0.0,0.08636363636363636,0.5,280
0.0,0.0,0.05454545454545454,0.0,60
0.0,0.4876712328767123,0.004545454545454545,0.5,375
0.0,0.0,0.1318181818181818,0.0,41
0.3333333333333333,0.0,0.3090909090909091,0.5,259
0.0,0.0,0.00909090909090909,0.0,62
0.3333333333333333,0.24383561643835616,0.36818181818181817,0.0,70
0.0,0.8164383561643835,0.2545454545454545,0.0,120
0.0,0.452054794520548,0.09999999999999999,0.5,115
0.3333333333333333,0.989041095890411,0.12727272727272726,0.0,90
0.0,0.0,0.19999999999999998,0.0,85
0.0,0.0,0.00909090909090909,0.0,300
0.0,0.0,0.5318181818181817,0.0,100
0.6666666666666667,0.473972602739726,0.36818181818181817,0.0,85
0.3333333333333333,0.24383561643835616,0.02727272727272727,0.0,100
0.3333333333333333,0.7726027397260274,0.6318181818181818,0.5,139
0.0,0.0,0.5363636363636364,0.0,45
0.0,0.6082191780821918,0.09545454545454544,0.5,110
0.0,1.0,0.031818181818181815,0.5,550
0.3333333333333333,0.1452054794520548,0.06818181818181818,0.5,100
0.0,0.0,0.35909090909090907,0.5,92
0.0,0.19452054794520549,0.06363636363636363,0.5,250
0.0,0.9835616438356164,0.022727272727272728,0.5,799
0.0,0.0,0.12727272727272726,0.5,199
0.0,0.0,0.11363636363636363,0.5,125
0.0,0.6,0.13636363636363635,0.5,100
0.0,0.0,0.35909090909090907,0.0,65
0.0,0.0027397260273972603,0.09545454545454544,0.0,70
1.0,0.4136986301369863,0.08636363636363636,0.5,133
0.0,0.010958904109589041,0.1409090909090909,0.0,56
0.0,0.0,0.09545454545454544,0.0,60
0.0,0.12876712328767123,0.07727272727272727,0.5,350
0.0,0.273972602739726,0.15,0.5,150
0.0,0.0,0.05454545454545454,0.0,60
0.0,0.0,0.12727272727272726,0.5,300
0.3333333333333333,0.4876712328767123,0.09545454545454544,0.0,69
0.0,0.7205479452054795,0.01818181818181818,0.0,79
0.6666666666666667,0.0,0.12727272727272726,0.5,200
0.0,0.3287671232876712,0.00909090909090909,0.0,100
0.6666666666666667,0.016438356164383564,0.06818181818181818,0.5,100
0.0,0.03561643835616438,0.09545454545454544,0.0,30
0.3333333333333333,0.9068493150684932,0.19545454545454544,0.5,185
0.3333333333333333,0.0,0.08636363636363636,0.0,120
0.0,0.0,0.02727272727272727,0.0,80
0.0,0.0,0.16363636363636364,0.5,115
0.0,1.0,0.12727272727272726,1.0,125
0.6666666666666667,0.09041095890410959,0.09545454545454544,0.0,70
0.0,0.0,0.17727272727272728,0.5,85
0.0,0.12602739726027398,0.09545454545454544,0.0,74
0.0,0.9342465753424658,0.049999999999999996,0.5,175
0.0,0.0,0.03636363636363636,0.5,100
0.0,0.0,0.05454545454545454,0.0,100
0.0,0.2273972602739726,0.00909090909090909,0.5,225
0.0,0.0,0.02727272727272727,0.0,50
0.6666666666666667,0.0027397260273972603,0.00909090909090909,0.5,77
0.0,0.3232876712328767,0.0,0.5,110
0.0,0.0,0.5818181818181818,0.0,45
0.3333333333333333,0.010958904109589041,0.05454545454545454,0.0,55
0.6666666666666667,0.6794520547945205,0.00909090909090909,0.5,175
0.0,0.726027397260274,0.1318181818181818,0.5,189
0.3333333333333333,0.526027397260274,0.00909090909090909,0.0,1500
0.0,0.17534246575342466,0.09090909090909091,0.5,99
0.6666666666666667,1.0,0.02727272727272727,0.0,65
0.0,0.0136986301369863,0.09545454545454544,0.5,119
0.0,1.0,0.16818181818181818,0.5,688
0.0,0.4794520547945206,0.11818181818181818,0.0,110
0.0,0.0,0.06818181818181818,0.0,50
0.0,0.8849315068493151,0.05909090909090909,0.5,250
0.0,0.8465753424657534,0.15,0.0,210
0.0,0.8958904109589041,0.6409090909090909,0.5,120
0.0,0.09315068493150686,0.004545454545454545,0.5,125
0.3333333333333333,0.1315068493150685,0.5636363636363636,0.0,83
0.3333333333333333,0.8301369863013699,0.10909090909090909,0.0,160
0.0,0.0,0.05454545454545454,0.5,185
0.0,0.12054794520547946,0.8136363636363636,0.5,125
0.0,0.0,0.01818181818181818,0.0,40
0.0,1.0,0.02727272727272727,0.0,60
0.0,0.0,0.19999999999999998,0.0,60
0.0,0.0,0.02727272727272727,0.0,75
0.0,0.0,0.03636363636363636,0.5,200
0.0,0.06027397260273973,0.06818181818181818,0.0,40
0.0,0.0,0.00909090909090909,0.0,65
0.3333333333333333,0.9287671232876712,0.03636363636363636,0.0,90
0.0,0.3561643835616438,0.07272727272727272,0.5,150
0.0,0.473972602739726,0.05454545454545454,0.5,100
0.0,0.24657534246575344,0.12727272727272726,0.0,200
0.3333333333333333,0.9671232876712329,0.11818181818181818,1.0,35
0.0,0.7123287671232876,0.05454545454545454,0.0,73
0.0,0.0,0.00909090909090909,0.0,50
0.0,0.0,0.00909090909090909,0.0,103
0.0,0.057534246575342465,0.09545454545454544,0.0,62
0.6666666666666667,0.547945205479452,0.03636363636363636,0.5,117
0.0,0.0,0.049999999999999996,0.5,125
0.0,0.06027397260273973,0.09545454545454544,0.0,63
0.3333333333333333,0.06027397260273973,0.09545454545454544,0.0,80
0.0,0.9287671232876712,0.36363636363636365,0.5,250
0.0,0.0,0.10454545454545454,0.5,200
0.0,0.0,0.09999999999999999,0.5,110
0.0,0.0,0.09545454545454544,0.5,70
0.0,0.08493150684931507,0.05454545454545454,0.5,250
1.0,0.9780821917808219,0.004545454545454545,0.0,389
