number_of_reviews,minimum_nights,calculated_host_listings_count,availability_365,neighbourhood_n,room_type_n,price
0.0,0.0,0.0,0.0,0.12727272727272726,0.5,99
0.046104928457869634,0.0040032025620496394,0.0,0.3506849315068493,0.12727272727272726,0.5,100
0.003179650238473768,0.023218574859887906,0.0,0.9287671232876712,0.3227272727272727,0.5,200
0.020667726550079493,0.0008006405124099279,0.0,0.09041095890410959,0.00909090909090909,0.0,60
0.020667726550079493,0.0008006405124099279,0.0,1.0,0.10909090909090909,0.0,100
0.0,0.0,0.0,0.0,0.022727272727272728,0.5,2000
0.13036565977742448,0.0016012810248198558,0.0,0.0,0.00909090909090909,0.0,90
0.004769475357710652,0.0024019215372297837,0.0,0.0,0.013636363636363636,0.0,61
0.0,0.0,0.0,0.0,0.05454545454545454,0.0,99
0.022257551669316377,0.004803843074459567,0.0,1.0,0.19999999999999998,0.0,100
0.001589825119236884,0.0040032025620496394,0.0,1.0,0.03636363636363636,0.5,340
0.29093799682034976,0.0008006405124099279,0.6666666666666667,0.42191780821917807,0.05454545454545454,0.0,75
0.009538950715421305,0.023218574859887906,0.0,0.10684931506849316,0.05454545454545454,0.5,130
0.009538950715421305,0.0008006405124099279,0.0,0.0,0.05454545454545454,0.5,140
0.03497615262321145,0.0016012810248198558,0.0,0.8575342465753425,0.00909090909090909,0.5,112
0.0397456279809221,0.0016012810248198558,0.0,0.0,0.08636363636363636,0.5,160
0.22575516693163752,0.0016012810248198558,0.3333333333333333,0.8246575342465754,0.00909090909090909,0.5,165
0.012718600953895072,0.023218574859887906,0.6666666666666667,0.8246575342465754,0.06363636363636363,0.0,80
0.0,0.0,0.0,0.0,0.031818181818181815,0.5,850
0.0,0.0,0.0,0.0,0.004545454545454545,0.5,950
0.0,0.0,0.0,0.0,0.35,0.5,1500
0.012718600953895072,0.0024019215372297837,0.0,0.0,0.06363636363636363,0.5,160
0.0,0.0008006405124099279,0.0,0.0,0.049999999999999996,0.5,300
0.1494435612082671,0.0008006405124099279,0.0,0.39452054794520547,0.02727272727272727,0.5,150
0.0,0.0,0.0,0.0,0.07272727272727272,0.5,250
0.0,0.007205764611689351,0.0,0.0,0.08636363636363636,0.5,100
0.12559618441971385,0.0008006405124099279,0.6666666666666667,0.14246575342465753,0.00909090909090909,0.0,49
0.004769475357710652,0.0032025620496397116,0.0,0.0,0.12727272727272726,0.5,675
0.014308426073131956,0.0032025620496397116,0.0,0.016438356164383564,0.031818181818181815,0.5,150
0.0,0.0,0.0,0.0,0.12727272727272726,0.5,300
0.411764705882353,0.0,0.0,0.005479452054794521,0.10454545454545454,0.0,79
0.07313195548489666,0.0008006405124099279,0.0,0.8767123287671232,0.08636363636363636,0.5,225
0.2305246422893482,0.0008006405124099279,0.0,0.684931506849315,0.02727272727272727,0.0,90
0.03656597774244833,0.005604483586869495,1.0,0.9972602739726028,0.05909090909090909,0.5,285
0.003179650238473768,0.0008006405124099279,0.0,0.0,0.03636363636363636,0.5,300
0.001589825119236884,0.0008006405124099279,0.3333333333333333,0.4301369863013699,0.09545454545454544,0.0,55
0.12877583465818762,0.0032025620496397116,0.0,0.863013698630137,0.13636363636363635,0.5,80
0.43084260731319557,0.0,0.0,0.7698630136986302,0.13636363636363635,0.0,90
0.004769475357710652,0.0008006405124099279,0.0,0.0,0.12727272727272726,0.5,325
0.014308426073131956,0.004803843074459567,0.0,0.0,0.13636363636363635,0.0,55
0.06041335453100159,0.0008006405124099279,0.0,0.8575342465753425,0.21818181818181817,0.0,208
0.012718600953895072,0.0,0.6666666666666667,0.821917808219178,0.049999999999999996,0.5,156
0.014308426073131956,0.0024019215372297837,0.0,0.0027397260273972603,0.02727272727272727,0.5,85
0.006359300476947536,0.0008006405124099279,0.0,0.0,0.05909090909090909,0.5,200
0.003179650238473768,0.0008006405124099279,0.0,0.0,0.08636363636363636,0.5,180
0.0,0.007205764611689351,0.0,0.0,0.05454545454545454,0.5,250
0.2686804451510334,0.0016012810248198558,0.0,0.7589041095890411,0.05454545454545454,0.5,325
0.0,0.0016012810248198558,0.0,0.0,0.004545454545454545,0.5,140
0.10333863275039747,0.0040032025620496394,0.0,0.019178082191780823,0.04090909090909091,0.5,160
0.09379968203497616,0.0,0.0,0.0,0.10454545454545454,0.0,130
0.21621621621621623,0.0,0.0,0.1726027397260274,0.049999999999999996,0.0,110
0.1907790143084261,0.0008006405124099279,0.0,0.07945205479452055,0.11818181818181818,0.5,150
0.19236883942766297,0.0008006405124099279,0.3333333333333333,0.7397260273972602,0.03636363636363636,0.0,149
0.0,0.0,0.0,0.0,0.06363636363636363,0.5,900
0.014308426073131956,0.0016012810248198558,0.0,0.0,0.06363636363636363,0.5,215
0.033386327503974564,0.0,0.0,0.0,0.03636363636363636,0.5,155
0.004769475357710652,0.0016012810248198558,0.0,0.0,0.15454545454545454,0.0,50
0.0,0.0032025620496397116,0.0,0.0,0.09090909090909091,0.5,225
0.003179650238473768,0.0008006405124099279,0.3333333333333333,0.31232876712328766,0.00909090909090909,0.0,65
0.21939586645469,0.0024019215372297837,0.0,0.6794520547945205,0.02727272727272727,0.5,112
0.17011128775834658,0.0016012810248198558,0.0,0.7479452054794521,0.10454545454545454,0.5,250
0.012718600953895072,0.0024019215372297837,0.3333333333333333,0.052054794520547946,0.05454545454545454,0.0,65
0.24324324324324326,0.0,1.0,0.8958904109589041,0.03636363636363636,0.5,99
0.001589825119236884,0.0016012810248198558,0.0,0.9315068493150686,0.03636363636363636,0.5,395
0.0,0.0,0.0,0.0,0.09545454545454544,0.0,145
0.030206677265500796,0.004803843074459567,0.0,0.0,0.049999999999999996,0.5,185
0.0,0.0,0.0,0.0,0.11818181818181818,0.5,1500
0.041335453100158986,0.0008006405124099279,0.3333333333333333,0.6602739726027397,0.05454545454545454,0.0,45
0.0,0.0,0.0,0.0,0.03636363636363636,0.5,60
0.0,0.0,0.0,0.0,0.11818181818181818,0.5,749
0.02702702702702703,0.0008006405124099279,0.3333333333333333,0.09315068493150686,0.13636363636363635,0.0,55
0.0,0.0016012810248198558,0.0,0.0,0.004545454545454545,0.5,1000
0.001589825119236884,0.004803843074459567,0.0,0.021917808219178082,0.049999999999999996,0.5,165
0.07472178060413355,0.0008006405124099279,0.0,0.5315068493150685,0.06363636363636363,0.5,285
0.031796502384737683,0.0016012810248198558,0.0,0.08493150684931507,0.12727272727272726,0.5,220
0.017488076311605726,0.0008006405124099279,0.0,1.0,0.2681818181818182,0.0,75
0.017488076311605726,0.0032025620496397116,0.0,0.005479452054794521,0.09545454545454544,0.5,120
0.0,0.0,0.0,0.0,0.03636363636363636,0.5,4000
0.0,0.0,0.0,0.0,0.3090909090909091,0.5,650
0.0,0.0024019215372297837,0.0,0.0,0.004545454545454545,0.5,750
0.015898251192368842,0.0016012810248198558,0.0,0.0273972602739726,0.09545454545454544,0.5,100
0.006359300476947536,0.0,0.0,0.7397260273972602,0.00909090909090909,0.0,95
0.0,0.0,0.0,0.0,0.19545454545454544,1.0,1000
0.23211446740858507,0.0008006405124099279,0.3333333333333333,0.726027397260274,0.23636363636363636,0.0,119
0.0,0.0,0.0,0.0,0.05454545454545454,0.5,1200
0.044515103338632754,0.0,0.0,0.9342465753424658,0.08636363636363636,0.5,200
0.23211446740858507,0.0,0.0,0.0,0.06818181818181818,1.0,48
0.1987281399046105,0.023218574859887906,0.0,0.8328767123287671,0.08636363636363636,1.0,30
0.003179650238473768,0.0024019215372297837,0.0,0.0,0.2545454545454545,0.5,65
0.02384737678855326,0.011208967173738989,0.3333333333333333,0.6520547945205479,0.11363636363636363,0.0,79
0.03497615262321145,0.004803843074459567,0.0,0.3315068493150685,0.11818181818181818,0.5,105
0.003179650238473768,0.0008006405124099279,0.0,0.0,0.11818181818181818,0.5,420
0.0,0.0,0.0,0.0,0.12727272727272726,0.5,250
0.001589825119236884,0.0032025620496397116,0.0,0.0,0.09545454545454544,0.5,95
0.0397456279809221,0.0008006405124099279,0.0,0.5342465753424658,0.35909090909090907,0.5,290
0.0,0.0,0.0,0.0,0.00909090909090909,0.5,100
0.0,0.0016012810248198558,0.0,0.0,0.06363636363636363,0.5,395
0.003179650238473768,0.0008006405124099279,0.0,0.0,0.12727272727272726,0.5,180
0.017488076311605726,0.0016012810248198558,0.0,0.1178082191780822,0.03636363636363636,0.5,380
0.0,0.0008006405124099279,0.3333333333333333,0.0,0.34545454545454546,0.5,40
0.044515103338632754,0.0008006405124099279,0.3333333333333333,0.0,0.34545454545454546,0.5,45
0.003179650238473768,0.0,0.0,0.0,0.10454545454545454,0.5,300
0.0,0.0,0.0,0.0,0.2409090909090909,0.5,5250
0.0,0.0,0.0,0.0,0.03636363636363636,0.5,1500
0.0,0.0008006405124099279,0.0,0.0,0.03636363636363636,0.0,125
0.0,0.0,0.0,0.0,0.049999999999999996,0.5,1500
0.004769475357710652,0.0,0.0,0.0,0.12727272727272726,0.5,110
0.44674085850556444,0.0008006405124099279,0.0,0.6794520547945205,0.06818181818181818,0.5,105
0.06677265500794913,0.0032025620496397116,0.3333333333333333,0.6054794520547945,0.07272727272727272,0.0,45
0.0,0.0,0.0,0.0,0.23636363636363636,0.5,1000
0.17329093799682035,0.009607686148919135,0.0,0.0410958904109589,0.10909090909090909,0.5,80
0.0,0.0,0.0,0.0,0.03636363636363636,0.5,375
0.0,0.0,0.0,0.0,0.03636363636363636,0.5,1000
0.0,0.0,0.0,0.0,0.6,0.5,1500
0.0,0.0008006405124099279,0.0,0.0,0.11818181818181818,0.5,1550
0.011128775834658189,0.0016012810248198558,0.0,0.0273972602739726,0.03636363636363636,0.0,89
0.001589825119236884,0.0032025620496397116,0.0,0.0,0.08636363636363636,0.0,129
0.0,0.0,0.0,0.0,0.08636363636363636,0.0,500
0.0,0.0016012810248198558,0.0,0.0,0.12727272727272726,0.5,500
0.006359300476947536,0.023218574859887906,0.0,0.8493150684931506,0.35,0.5,250
0.003179650238473768,0.0,0.0,0.0,0.049999999999999996,0.5,250
0.007949125596184421,0.0008006405124099279,0.0,0.0,0.12727272727272726,0.5,175
0.015898251192368842,0.0016012810248198558,0.0,0.0,0.02727272727272727,0.0,40
0.0,0.0008006405124099279,0.0,0.0,0.12727272727272726,0.5,400
0.001589825119236884,0.010408326661329063,0.0,0.0,0.05454545454545454,0.0,85
0.033386327503974564,0.0024019215372297837,0.3333333333333333,0.08493150684931507,0.013636363636363636,0.5,219
0.004769475357710652,0.023218574859887906,0.0,0.4273972602739726,0.12727272727272726,0.5,130
0.007949125596184421,0.0,0.0,0.0,0.11818181818181818,0.5,100
0.06518282988871224,0.0016012810248198558,0.3333333333333333,0.6767123287671233,0.23636363636363636,0.5,289
0.033386327503974564,0.0,1.0,0.9068493150684932,0.03636363636363636,0.0,67
0.40063593004769477,0.0008006405124099279,0.0,0.7013698630136986,0.06363636363636363,0.5,221
0.0,0.0008006405124099279,0.0,0.0,0.06363636363636363,0.5,750
0.004769475357710652,0.0024019215372297837,0.0,0.0,0.05454545454545454,0.0,75
0.0,0.0,0.0,0.0,0.031818181818181815,0.5,350
0.0,0.0008006405124099279,0.0,0.0,0.45909090909090905,0.5,425
0.0,0.0,0.0,0.0,0.12272727272727273,0.5,200
0.0,0.0016012810248198558,0.0,0.0,0.06363636363636363,0.5,1000
0.0,0.004803843074459567,0.0,0.0,0.05454545454545454,0.0,100
0.0,0.0,0.0,0.0,0.2545454545454545,1.0,65
0.0,0.0,0.0,0.0,0.23636363636363636,0.0,1250
0.02384737678855326,0.0,0.0,0.0,0.022727272727272728,0.5,175
0.009538950715421305,0.0008006405124099279,0.0,0.7123287671232876,0.6227272727272727,0.5,1485
0.007949125596184421,0.0008006405124099279,0.0,0.2219178082191781,0.17727272727272728,0.5,120
0.001589825119236884,0.020016012810248198,0.0,0.0,0.03636363636363636,0.5,150
0.001589825119236884,0.0008006405124099279,0.0,0.0,0.11818181818181818,0.5,369
0.21144674085850557,0.0,0.3333333333333333,0.03561643835616438,0.00909090909090909,0.0,81
0.24165341812400637,0.0016012810248198558,0.0,0.40273972602739727,0.05454545454545454,0.0,89
0.33545310015898255,0.0008006405124099279,0.0,0.7397260273972602,0.35909090909090907,0.0,45
0.0,0.0024019215372297837,0.0,0.0,0.17727272727272728,0.5,600
0.0,0.0,0.0,0.0,0.11818181818181818,0.5,400
0.020667726550079493,0.0008006405124099279,0.0,0.9917808219178083,0.20909090909090908,0.0,65
0.0,0.0,0.0,0.0,0.013636363636363636,0.5,6500
0.07631160572337044,0.0008006405124099279,0.0,0.0,0.03636363636363636,0.5,150
0.0,0.0016012810248198558,0.0,0.0,0.15454545454545454,0.5,265
0.012718600953895072,0.0016012810248198558,0.0,0.0,0.23636363636363636,0.5,199
0.014308426073131956,0.0032025620496397116,0.0,0.0,0.031818181818181815,0.5,395
0.0,0.0,0.0,0.0,0.03636363636363636,0.5,150
0.044515103338632754,0.023218574859887906,0.0,0.8136986301369863,0.15454545454545454,0.5,130
0.001589825119236884,0.0016012810248198558,0.0,0.0,0.23636363636363636,0.0,175
0.0,0.0,0.0,0.0,0.11818181818181818,0.5,2750
0.2702702702702703,0.0,0.0,0.6986301369863014,0.031818181818181815,0.0,90
0.0,0.0,0.0,0.0,0.004545454545454545,0.5,1500
0.0,0.0,0.0,0.0,0.23636363636363636,0.5,2500
0.011128775834658189,0.0,0.0,1.0,0.03636363636363636,0.5,350
0.004769475357710652,0.0008006405124099279,0.0,0.0,0.05454545454545454,0.5,250
0.0,0.0,0.0,0.0,0.08636363636363636,0.5,3750
0.009538950715421305,0.0016012810248198558,0.3333333333333333,0.4657534246575343,0.004545454545454545,0.0,250
0.0,0.0,0.0,0.0,0.05454545454545454,0.5,500
0.15421303656597776,0.0008006405124099279,0.0,0.06575342465753425,0.15,0.5,180
0.0,0.004803843074459567,0.0,0.0,0.03636363636363636,0.5,800
0.0,0.0,0.0,0.0,0.12727272727272726,0.5,1600
0.0,0.0032025620496397116,0.0,0.0,0.03636363636363636,0.5,85
0.003179650238473768,0.0024019215372297837,0.0,0.0,0.09545454545454544,0.0,49
0.0,0.0,0.0,0.0,0.03636363636363636,0.5,750
0.16852146263910972,0.0024019215372297837,0.0,0.3095890410958904,0.09090909090909091,0.0,91
0.012718600953895072,0.0032025620496397116,0.0,0.0,0.049999999999999996,0.0,100
0.007949125596184421,0.0,0.0,0.0,0.11818181818181818,0.5,152
0.0,0.0,0.0,0.0,0.05454545454545454,0.5,250
0.3608903020667727,0.0,0.0,0.6547945205479452,0.022727272727272728,0.0,110
0.0,0.010408326661329063,0.0,0.0,0.05454545454545454,0.0,73
0.0,0.0,0.0,0.0,0.2545454545454545,1.0,300
0.0,0.0,0.0,0.0,0.12727272727272726,0.5,1000
0.004769475357710652,0.0008006405124099279,0.0,0.0,0.12727272727272726,0.5,135
0.022257551669316377,0.0008006405124099279,0.0,0.0,0.12727272727272726,0.5,75
0.0,0.0,0.0,0.0,0.004545454545454545,0.0,600
0.0,0.0,0.0,0.0,0.031818181818181815,0.5,800
0.003179650238473768,0.004803843074459567,0.0,0.9260273972602739,0.6272727272727272,0.5,250
0.012718600953895072,0.0,0.0,0.0,0.031818181818181815,0.5,200
0.007949125596184421,0.0016012810248198558,0.3333333333333333,0.915068493150685,0.02727272727272727,0.0,75
0.0,0.0,0.0,0.0,0.19545454545454544,0.5,1000
0.0,0.0,0.0,1.0,0.17272727272727273,0.5,900
0.0,0.010408326661329063,0.0,0.0,0.35,0.0,70
0.0,0.0,0.0,0.0,0.031818181818181815,0.5,425
0.001589825119236884,0.0008006405124099279,0.0,0.0,0.3227272727272727,0.5,975
0.012718600953895072,0.007205764611689351,0.0,0.0821917808219178,0.07272727272727272,0.5,305
0.23211446740858507,0.0008006405124099279,0.0,0.30684931506849317,0.10454545454545454,0.5,220
0.017488076311605726,0.0,0.0,0.0,0.031818181818181815,0.5,150
0.006359300476947536,0.0024019215372297837,0.3333333333333333,0.021917808219178082,0.09545454545454544,0.0,49
0.0,0.0008006405124099279,0.0,0.0,0.40909090909090906,0.5,86
0.22416534181240064,0.0,0.0,0.8410958904109589,0.09999999999999999,0.5,140
0.08267090620031797,0.0,0.0,0.1452054794520548,0.6318181818181818,0.5,86
0.04769475357710652,0.0008006405124099279,0.0,0.0,0.03636363636363636,0.5,650
0.0,0.0,0.0,0.0,0.08636363636363636,0.5,350
0.004769475357710652,0.0008006405124099279,0.0,0.2410958904109589,0.12727272727272726,0.5,225
0.006359300476947536,0.0,0.0,0.0,0.04090909090909091,0.0,75
0.07790143084260732,0.0,0.0,0.0,0.06363636363636363,0.5,150
0.001589825119236884,0.0016012810248198558,0.0,0.0,0.00909090909090909,0.0,199
0.32432432432432434,0.0024019215372297837,0.3333333333333333,0.06027397260273973,0.05454545454545454,0.5,95
0.17488076311605724,0.0008006405124099279,0.0,0.13972602739726028,0.013636363636363636,0.5,200
0.07154213036565978,0.0016012810248198558,0.0,0.947945205479452,0.03636363636363636,0.5,200
0.05087440381558029,0.004803843074459567,0.0,0.06575342465753425,0.16363636363636364,0.5,175
0.020667726550079493,0.0016012810248198558,0.0,0.0,0.05454545454545454,0.5,200
0.017488076311605726,0.0016012810248198558,0.6666666666666667,1.0,0.00909090909090909,0.0,60
0.0,0.004803843074459567,0.0,0.4301369863013699,0.19545454545454544,0.0,130
0.38473767885532595,0.0016012810248198558,0.0,0.1506849315068493,0.01818181818181818,0.0,115
0.12718600953895073,0.0008006405124099279,0.0,0.810958904109589,0.049999999999999996,0.0,135
0.0,0.0,0.0,0.0,0.12727272727272726,0.0,300
0.16852146263910972,0.0016012810248198558,0.0,0.23835616438356164,0.19999999999999998,0.0,59
0.3688394276629571,0.0008006405124099279,0.0,0.715068493150685,0.013636363636363636,0.5,196
0.08267090620031797,0.0016012810248198558,0.0,0.6,0.09545454545454544,0.0,128
0.0,0.0,0.0,0.0,0.03636363636363636,0.5,400
0.017488076311605726,0.023218574859887906,0.0,0.9945205479452055,0.3227272727272727,0.5,200
0.020667726550079493,0.0032025620496397116,0.0,0.0,0.10454545454545454,0.5,180
0.025437201907790145,0.023218574859887906,0.3333333333333333,0.5205479452054794,0.05454545454545454,0.0,60
0.003179650238473768,0.07125700560448359,0.0,0.7232876712328767,0.05454545454545454,0.0,70
0.12082670906200318,0.0008006405124099279,0.0,0.7972602739726028,0.13636363636363635,0.0,40
0.011128775834658189,0.0032025620496397116,0.0,0.5342465753424658,0.10909090909090909,0.5,250
0.02702702702702703,0.0008006405124099279,0.0,0.0,0.06818181818181818,0.5,80
0.13036565977742448,0.0016012810248198558,0.0,0.0958904109589041,0.00909090909090909,0.5,85
0.3116057233704293,0.0,0.0,0.0,0.04090909090909091,0.0,70
0.006359300476947536,0.0032025620496397116,0.0,0.0,0.05454545454545454,0.0,55
0.0,0.0008006405124099279,0.0,0.0,0.02727272727272727,0.0,60
0.014308426073131956,0.0008006405124099279,0.0,0.0,0.09090909090909091,0.0,100
0.030206677265500796,0.007205764611689351,0.0,0.03561643835616438,0.05454545454545454,0.0,73
0.0,0.0008006405124099279,0.3333333333333333,0.0,0.06818181818181818,0.5,145
0.29093799682034976,0.0008006405124099279,0.0,0.4,0.2545454545454545,0.0,65
0.1192368839427663,0.0,0.3333333333333333,0.2821917808219178,0.06818181818181818,0.5,162
0.014308426073131956,0.023218574859887906,0.0,0.936986301369863,0.39545454545454545,0.5,275
0.0,0.008807045636509206,0.3333333333333333,0.0,0.05454545454545454,0.0,56
0.041335453100158986,0.0008006405124099279,0.0,0.0,0.23636363636363636,0.5,200
0.2798092209856916,0.0032025620496397116,0.0,0.0,0.031818181818181815,0.5,250
0.017488076311605726,0.0,0.0,1.0,0.02727272727272727,0.5,500
0.022257551669316377,0.023218574859887906,0.0,0.2958904109589041,0.06818181818181818,0.5,120
0.012718600953895072,0.0016012810248198558,0.0,0.0,0.09999999999999999,0.0,55
0.20031796502384738,0.0,1.0,0.06027397260273973,0.045454545454545456,0.0,59
0.001589825119236884,0.0,0.0,0.0,0.05454545454545454,0.5,99
0.1192368839427663,0.0,0.0,0.0,0.12727272727272726,0.5,155
0.006359300476947536,0.0016012810248198558,0.3333333333333333,0.0,0.11818181818181818,0.5,200
0.03656597774244833,0.0024019215372297837,0.0,0.0,0.4636363636363636,0.0,60
0.16852146263910972,0.0016012810248198558,0.0,0.6520547945205479,0.4318181818181818,0.5,85
0.04769475357710652,0.0016012810248198558,0.3333333333333333,0.010958904109589041,0.12272727272727273,0.0,150
0.04292527821939587,0.0008006405124099279,0.0,0.5205479452054794,0.19999999999999998,0.0,45
0.08426073131955486,0.0008006405124099279,0.3333333333333333,0.6109589041095891,0.031818181818181815,0.5,200
0.30683624801271864,0.0008006405124099279,0.3333333333333333,0.8,0.06818181818181818,0.5,120
0.0,0.0,0.0,0.010958904109589041,0.031818181818181815,0.5,100
0.21780604133545312,0.0024019215372297837,0.3333333333333333,0.6383561643835617,0.01818181818181818,0.5,195
0.0,0.0016012810248198558,0.0,0.0,0.06818181818181818,0.0,38
0.0,0.0008006405124099279,0.0,0.0,0.06818181818181818,0.0,75
0.044515103338632754,0.023218574859887906,0.0,0.7726027397260274,0.34545454545454546,0.5,76
0.0,0.020816653322658123,0.3333333333333333,0.4054794520547945,0.02727272727272727,0.5,175
0.11764705882352942,0.0016012810248198558,0.0,0.9972602739726028,0.09090909090909091,0.5,500
0.23688394276629574,0.0016012810248198558,0.0,0.663013698630137,0.02727272727272727,0.5,179
0.04769475357710652,0.0,0.6666666666666667,0.9917808219178083,0.09999999999999999,0.0,200
0.0,0.004803843074459567,0.0,1.0,0.10454545454545454,0.5,400
0.009538950715421305,0.0008006405124099279,0.0,0.2273972602739726,0.2681818181818182,1.0,32
0.025437201907790145,0.0016012810248198558,0.3333333333333333,0.0,0.05454545454545454,0.0,50
0.0,0.0,0.0,0.0,0.10454545454545454,0.0,75
0.007949125596184421,0.0,0.3333333333333333,0.0,0.00909090909090909,0.0,40
0.06200317965023848,0.016012810248198558,0.6666666666666667,0.3013698630136986,0.09545454545454544,0.0,62
0.03497615262321145,0.0032025620496397116,0.0,0.9205479452054794,0.05454545454545454,0.5,179
0.033386327503974564,0.0032025620496397116,0.0,0.7780821917808219,0.05454545454545454,0.5,250
0.012718600953895072,0.0032025620496397116,0.0,0.0958904109589041,0.049999999999999996,0.5,400
0.2893481717011129,0.0008006405124099279,0.0,0.8547945205479452,0.00909090909090909,0.0,98
0.1573926868044515,0.0,0.0,0.0,0.05454545454545454,0.0,89
0.004769475357710652,0.0008006405124099279,0.0,0.0,0.12727272727272726,0.5,185
0.020667726550079493,0.0016012810248198558,0.0,0.0,0.08636363636363636,0.0,125
0.001589825119236884,0.0008006405124099279,0.0,0.0,0.15,0.5,180
0.05405405405405406,0.0032025620496397116,0.3333333333333333,0.7890410958904109,0.09999999999999999,1.0,30
0.055643879173290944,0.0,0.0,0.9123287671232877,0.06818181818181818,0.0,60
0.20667726550079493,0.0008006405124099279,0.0,0.7561643835616438,0.10454545454545454,0.0,115
0.020667726550079493,0.0008006405124099279,0.3333333333333333,0.0,0.0,0.5,200
0.0,0.0,0.0,0.0,0.05454545454545454,0.0,70
0.022257551669316377,0.023218574859887906,0.3333333333333333,1.0,0.03636363636363636,0.5,179
0.01907790143084261,0.0,0.0,0.0,0.09545454545454544,0.5,109
0.4181240063593005,0.0032025620496397116,0.3333333333333333,0.6465753424657534,0.031818181818181815,0.0,124
0.06836248012718601,0.0008006405124099279,0.0,0.0684931506849315,0.06363636363636363,0.5,159
0.014308426073131956,0.007205764611689351,0.0,0.03287671232876713,0.06818181818181818,0.5,85
0.17011128775834658,0.0008006405124099279,0.0,0.736986301369863,0.09090909090909091,0.0,109
0.001589825119236884,0.007205764611689351,0.0,0.0,0.35,0.5,110
0.0,0.0,0.0,0.0,0.35,0.0,500
0.003179650238473768,0.0008006405124099279,0.0,0.0,0.00909090909090909,0.0,65
0.031796502384737683,0.0008006405124099279,0.0,0.4904109589041096,0.13636363636363635,0.0,112
0.12082670906200318,0.0032025620496397116,0.6666666666666667,0.7068493150684931,0.02727272727272727,1.0,25
0.0,0.0032025620496397116,0.0,0.0,0.03636363636363636,0.5,220
0.06836248012718601,0.0016012810248198558,0.3333333333333333,0.0,0.09545454545454544,0.5,79
0.003179650238473768,0.0016012810248198558,0.0,0.5616438356164384,0.09090909090909091,0.5,200
0.033386327503974564,0.0024019215372297837,1.0,0.35342465753424657,0.06818181818181818,0.0,55
0.05087440381558029,0.0008006405124099279,0.3333333333333333,0.4273972602739726,0.5818181818181818,0.0,50
0.07154213036565978,0.023218574859887906,0.3333333333333333,0.8958904109589041,0.03636363636363636,0.5,195
0.012718600953895072,0.0008006405124099279,0.0,0.016438356164383564,0.09999999999999999,0.5,79
0.012718600953895072,0.0016012810248198558,0.0,0.336986301369863,0.2727272727272727,0.0,65
0.012718600953895072,0.0008006405124099279,0.0,0.0,0.031818181818181815,0.5,123
0.012718600953895072,0.0032025620496397116,0.0,0.0,0.05454545454545454,0.0,70
0.05882352941176471,0.0008006405124099279,0.3333333333333333,0.26575342465753427,0.11363636363636363,0.0,100
0.2273449920508744,0.0,1.0,0.06027397260273973,0.045454545454545456,0.0,69
0.015898251192368842,0.0,0.0,0.0,0.35,0.5,450
0.0,0.0032025620496397116,0.3333333333333333,0.2273972602739726,0.12272727272727273,0.5,650
0.003179650238473768,0.0016012810248198558,0.0,0.6821917808219178,0.01818181818181818,0.5,125
0.055643879173290944,0.0,0.3333333333333333,0.8383561643835616,0.09090909090909091,0.0,75
0.011128775834658189,0.0,0.3333333333333333,0.5835616438356165,0.09090909090909091,0.5,154
0.01907790143084261,0.010408326661329063,0.0,0.0,0.20454545454545453,0.5,60
0.12400635930047696,0.0,0.0,0.9945205479452055,0.23636363636363636,0.5,279
0.004769475357710652,0.0016012810248198558,0.3333333333333333,0.4876712328767123,0.00909090909090909,0.0,80
0.29252782193958665,0.0,0.3333333333333333,0.16164383561643836,0.08636363636363636,0.0,84
0.001589825119236884,0.0040032025620496394,0.0,0.07123287671232877,0.15454545454545454,0.5,180
0.011128775834658189,0.0032025620496397116,0.0,0.0,0.06818181818181818,0.5,100
0.031796502384737683,0.0008006405124099279,0.3333333333333333,0.0958904109589041,0.02727272727272727,0.0,86
0.020667726550079493,0.004803843074459567,0.0,0.09041095890410959,0.07272727272727272,0.5,189
0.009538950715421305,0.29143314651721375,0.0,0.7178082191780822,0.19545454545454544,0.5,130
0.1494435612082671,0.0,0.3333333333333333,0.589041095890411,0.031818181818181815,0.5,150
0.0,0.010408326661329063,0.0,0.0,0.2545454545454545,0.5,83
0.0,0.0,0.0,0.0,0.12727272727272726,0.5,180
0.0,0.0,0.0,0.0,0.02727272727272727,0.0,18
0.001589825119236884,0.0008006405124099279,0.0,0.0,0.07272727272727272,0.5,100
0.033386327503974564,0.0008006405124099279,0.0,0.17534246575342466,0.09090909090909091,0.0,145
0.2813990461049285,0.010408326661329063,0.3333333333333333,0.6054794520547945,0.10454545454545454,0.5,133
0.2957074721780604,0.004803843074459567,0.0,0.5287671232876713,0.2545454545454545,0.0,75
0.025437201907790145,0.0008006405124099279,0.0,0.9342465753424658,0.05454545454545454,0.0,100
0.1494435612082671,0.0,0.0,0.0,0.08636363636363636,1.0,99
0.007949125596184421,0.0016012810248198558,0.0,0.0,0.05909090909090909,0.5,132
0.04292527821939587,0.0008006405124099279,0.0,0.5013698630136987,0.00909090909090909,0.0,72
0.020667726550079493,0.0,0.0,0.0,0.2545454545454545,0.5,125
0.041335453100158986,0.004803843074459567,0.0,0.005479452054794521,0.05454545454545454,0.5,102
0.055643879173290944,0.023218574859887906,0.0,0.049315068493150684,0.43636363636363634,0.5,107
0.003179650238473768,0.0,0.0,0.0,0.2909090909090909,0.5,250
